gbifID,species,longitude,latitude
3090826181,Bombus griseocollis,-104.734419,39.455267
3090813852,Bombus pensylvanicus,-104.891985,39.42431
3090796890,Bombus insularis,-107.088166,39.022766
3090772227,Bombus pensylvanicus,-106.625708,35.193295
3090741806,Bombus griseocollis,-104.75966,39.943352
3090717824,Bombus fervidus,-104.863631,38.872791
3090717603,Bombus occidentalis,-106.341186,39.628545
3090711856,Bombus occidentalis,-107.493413,39.241685
3090619837,Bombus nevadensis,-105.249445,39.961319
3090615792,Bombus centralis,-106.924806,38.542737
3090597031,Bombus huntii,-105.317215,39.633321
3090572358,Bombus griseocollis,-104.884911,39.528862
3090554839,Bombus huntii,-105.101927,40.167606
3090535758,Bombus occidentalis,-106.169978,40.563902
3090523000,Bombus huntii,-105.317215,39.633321
3079768073,Bombus rufocinctus,-105.456872,40.052458
3079767488,Bombus nevadensis,-106.032933,39.620047
3079745923,Bombus pensylvanicus,-105.148389,39.990763
3079613471,Bombus fervidus,-104.891917,39.424255
3079531950,Bombus huntii,-105.385965,40.114949
3070759409,Bombus sylvicola,-107.116318,39.010705
3070747450,Bombus occidentalis,-105.281142,40.157888
3070723412,Bombus nevadensis,-105.293042,40.068985
3070645378,Bombus insularis,-107.088166,39.022766
3070641512,Bombus huntii,-104.86364,38.872785
3070620473,Bombus griseocollis,-104.953363,39.749452
3070610845,Bombus balteatus,-107.51595,37.919333
3070602139,Bombus rufocinctus,-106.967466,38.911911
3070593956,Bombus insularis,-109.2244,38.50985
3070593494,Bombus nevadensis,-106.099346,39.646737
3070588453,Bombus huntii,-104.948367,39.748632
3070583074,Bombus insularis,-106.798249,37.482969
3070578164,Bombus griseocollis,-104.891848,39.424242
3070574813,Bombus balteatus,-107.51675,37.913783
3070550730,Bombus fervidus,-108.023334,38.171342
3070504004,Bombus bifarius,-105.602141,35.764476
3070501131,Bombus insularis,-107.208358,38.875332
3070489804,Bombus californicus,-106.989265,38.958461
3070488316,Bombus huntii,-105.180916,39.95228
3070335098,Bombus griseocollis,-104.891898,39.42423
3070321188,Bombus pensylvanicus,-105.087829,39.49671
3070312188,Bombus griseocollis,-105.20024,40.062146
3070299751,Bombus balteatus,-107.51545,37.92245
3070284326,Bombus huntii,-104.963709,39.731957
3070282608,Bombus nevadensis,-105.24923,39.725404
3070267202,Bombus insularis,-108.068803,39.037675
3070263096,Bombus pensylvanicus,-104.891928,39.424142
3070263041,Bombus insularis,-108.052268,39.023993
3070262106,Bombus pensylvanicus,-105.201737,39.907842
3070258312,Bombus huntii,-108.575651,39.092566
3070256167,Bombus flavifrons,-106.985935,38.954182
3068058389,Bombus huntii,-105.091164,40.56965
3068018494,Bombus nevadensis,-104.86364,38.872785
3067983460,Bombus bifarius,-105.588005,40.073397
3067980762,Bombus huntii,-105.27269,40.012335
3067975914,Bombus fervidus,-105.039214,40.148208
3067975359,Bombus huntii,-105.246217,39.978633
3067953338,Bombus huntii,-105.242767,39.983913
3067952361,Bombus griseocollis,-105.283867,40.019128
3067951279,Bombus californicus,-105.45575,40.053822
3067933115,Bombus fervidus,-105.241775,39.982995
3067920175,Bombus huntii,-105.318344,39.986611
3067918080,Bombus huntii,-105.250197,40.041572
3067911688,Bombus centralis,-105.28692,39.930278
3067905439,Bombus huntii,-105.26732,40.000389
3067896736,Bombus huntii,-105.25225,39.983833
3067860563,Bombus griseocollis,-105.236283,39.977662
3067846478,Bombus huntii,-104.386011,36.958295
3067839065,Bombus fervidus,-105.241797,39.984337
3067838407,Bombus huntii,-105.269792,39.966453
3067834139,Bombus fervidus,-105.242797,39.982495
3067826693,Bombus huntii,-105.187805,40.039489
3067826359,Bombus huntii,-105.066314,39.886703
3067815367,Bombus huntii,-105.24237,39.983803
3067812335,Bombus griseocollis,-105.243233,39.984092
3067795026,Bombus griseocollis,-105.24288,39.984038
3067784342,Bombus huntii,-105.066911,39.887178
3067782350,Bombus huntii,-106.334945,42.823742
3067777578,Bombus huntii,-105.066217,39.886355
3067765128,Bombus huntii,-105.242578,39.98378
3067764103,Bombus huntii,-105.135942,40.167088
3067761800,Bombus flavifrons,-107.016268,38.996674
3067759188,Bombus griseocollis,-105.24263,39.984763
3067756116,Bombus huntii,-105.249467,40.040725
3067755902,Bombus huntii,-105.054055,40.148564
3067688347,Bombus griseocollis,-105.077942,39.88522
3067685656,Bombus pensylvanicus,-102.510323,34.795862
3067683387,Bombus griseocollis,-105.067353,39.887262
3067683065,Bombus pensylvanicus,-105.05085,40.148789
3067680245,Bombus rufocinctus,-105.406722,40.005506
3067679114,Bombus huntii,-105.241744,39.984403
3067674235,Bombus rufocinctus,-105.406264,40.005467
3067667346,Bombus huntii,-105.077964,39.885297
3067665206,Bombus occidentalis,-107.475181,39.351209
3067663185,Bombus nevadensis,-105.242806,39.984058
3067659391,Bombus fervidus,-105.06703,39.887138
3067657264,Bombus huntii,-105.0664,39.886681
3067656655,Bombus huntii,-103.975363,36.777828
3067656164,Bombus huntii,-105.15178,39.964512
3067656157,Bombus huntii,-105.301773,40.02816
3067653411,Bombus griseocollis,-105.067414,39.887292
3067649422,Bombus griseocollis,-105.067336,39.88728
3067644753,Bombus huntii,-105.296272,39.509605
3067643750,Bombus huntii,-104.501472,36.64978
3067635280,Bombus frigidus,-107.087994,39.02502
3067635236,Bombus huntii,-105.065383,39.885994
3067633051,Bombus griseocollis,-105.050055,40.149325
3067628662,Bombus huntii,-104.880845,38.881447
3067627956,Bombus occidentalis,-105.126389,40.108387
3067618050,Bombus pensylvanicus,-105.129875,40.163886
3067604458,Bombus melanopygus,-105.592117,39.95003
3067595640,Bombus flavifrons,-105.596945,39.656666
3067591356,Bombus huntii,-105.078072,39.88495
3067591352,Bombus huntii,-105.24282,39.983945
3067589356,Bombus pensylvanicus,-105.067375,39.887038
3067588103,Bombus occidentalis,-105.34593,39.809453
3067586412,Bombus huntii,-105.257915,39.667543
3061808657,Bombus huntii,-104.693222,40.834166
3061750372,Bombus pensylvanicus,-106.665762,35.048846
3061516510,Bombus huntii,-105.01452,39.546941
3059069142,Bombus griseocollis,-104.86364,38.872785
3059068109,Bombus griseocollis,-104.86364,38.872785
3059026572,Bombus insularis,-105.862647,40.373381
3058941055,Bombus griseocollis,-105.195352,39.752846
3049096803,Bombus fervidus,-105.27,40.015
3049095801,Bombus mixtus,-107.2226875,37.9854925
3049094807,Bombus mixtus,-107.2226875,37.9854925
3049094600,Bombus bifarius,-106.5945962,39.644906
3049093831,Bombus mixtus,-107.2226875,37.9854925
3049093627,Bombus bifarius,-106.5945962,39.644906
3049092776,Bombus mixtus,-107.2226875,37.9854925
3049092573,Bombus bifarius,-106.5945962,39.644906
3049050302,Bombus huntii,-106.6953,39.62783
3049049323,Bombus mixtus,-105.64389,39.9758
3049049322,Bombus balteatus,-105.66331,39.93417
3049045619,Bombus fervidus,-107.9135752,40.0373721
3049044776,Bombus bifarius,-105.49417,40.35013
3049044773,Bombus bifarius,-105.49417,40.35013
3049044642,Bombus nevadensis,-106.3192509,42.8398148
3049044582,Bombus bifarius,-107.9135752,40.0373721
3049043789,Bombus mixtus,-107.2226875,37.9854925
3049043657,Bombus nevadensis,-106.3192509,42.8398148
3049043595,Bombus bifarius,-107.9135752,40.0373721
3049040667,Bombus nevadensis,-106.3192509,42.8398148
3049040607,Bombus bifarius,-107.9135752,40.0373721
3049039818,Bombus bifarius,-105.49417,40.35013
3049039685,Bombus nevadensis,-106.3192509,42.8398148
3049039623,Bombus bifarius,-107.9135752,40.0373721
3049032298,Bombus fervidus,-106.6953,39.62783
3049032285,Bombus balteatus,-105.66331,39.93417
3049031260,Bombus nevadensis,-108.42594,40.08686
3049030291,Bombus balteatus,-105.66331,39.93417
3049028289,Bombus balteatus,-105.66331,39.93417
3048973340,Bombus balteatus,-105.66331,39.93417
3048972336,Bombus bifarius,-105.75722,38.36556
3048972307,Bombus fervidus,-109.06008,34.14901
3048971363,Bombus bifarius,-105.75722,38.36556
3048969350,Bombus bifarius,-105.75722,38.36556
3048961278,Bombus bifarius,-105.3741068,40.0155968
3048959266,Bombus bifarius,-105.3741068,40.0155968
3048693850,Bombus bifarius,-105.49417,40.35013
3048692806,Bombus bifarius,-105.49417,40.35013
3048692804,Bombus nevadensis,-105.49417,40.35013
3048692613,Bombus fervidus,-106.3192509,42.8398148
3048691820,Bombus fervidus,-105.27,40.015
3048690694,Bombus californicus,-105.5911,41.31137
3048662820,Bombus griseocollis,-105.27,40.015
3048661776,Bombus bifarius,-105.49417,40.35013
3048660810,Bombus bifarius,-105.49417,40.35013
3048659802,Bombus bifarius,-105.49417,40.35013
3048627402,Bombus fervidus,-107.74119,38.57513
3048627388,Bombus huntii,-109.14463,40.36953
3048627380,Bombus bifarius,-105.39682,39.96133
3048627377,Bombus balteatus,-105.66331,39.93417
3048627376,Bombus occidentalis,-104.97404,39.33634
3048627353,Bombus bifarius,-105.64445,39.90332
3048626349,Bombus bifarius,-105.39682,39.96133
3048625302,Bombus balteatus,-105.66331,39.93417
3048624339,Bombus bifarius,-107.05515,40.34139
3048624335,Bombus fervidus,-109.14463,40.36953
3048624328,Bombus bifarius,-107.87556,38.47833
3048624324,Bombus balteatus,-105.66331,39.93417
3048624323,Bombus nevadensis,-105.93722,35.75946
3048624301,Bombus mixtus,-105.64445,39.90332
3048623307,Bombus bifarius,-107.05515,40.34139
3048623303,Bombus fervidus,-109.14463,40.36953
3048617277,Bombus huntii,-108.42594,40.08686
3048615292,Bombus balteatus,-105.66331,39.93417
3048614254,Bombus mixtus,-109.4686147,40.8064109
3048602307,Bombus huntii,-106.6953,39.62783
3048602306,Bombus huntii,-109.14463,40.36953
3048601340,Bombus bifarius,-107.05515,40.34139
3048601317,Bombus bifarius,-105.39682,39.96133
3048600350,Bombus huntii,-109.14463,40.36953
3048600343,Bombus bifarius,-107.30056,37.19444
3048600340,Bombus balteatus,-105.66331,39.93417
3048600339,Bombus fervidus,-105.93722,35.75946
3048599322,Bombus bifarius,-107.05515,40.34139
3048599303,Bombus huntii,-109.14463,40.36953
3048593293,Bombus balteatus,-105.66331,39.93417
3048593267,Bombus huntii,-108.42594,40.08686
3048592285,Bombus fervidus,-104.8285794,39.7275244
3048590296,Bombus bifarius,-107.87556,38.47833
3048590292,Bombus nevadensis,-105.93722,35.75946
3048589295,Bombus bifarius,-105.66331,39.93417
3048589270,Bombus huntii,-106.63917,37.641
3044884494,Bombus flavifrons,-105.517746,40.055611
3044828213,Bombus nevadensis,-105.075965,40.982755
3044784325,Bombus insularis,-107.1578,38.876458
3044649119,Bombus griseocollis,-105.168969,39.92959
3044602935,Bombus balteatus,-106.218032,39.527746
3039443100,Bombus insularis,-105.604018,38.053706
3039416015,Bombus nevadensis,-105.344823,40.255795
3039406589,Bombus pensylvanicus,-105.207456,42.189039
3039166398,Bombus pensylvanicus,-109.509314,38.538178
3039128529,Bombus griseocollis,-102.969906,42.830894
3032166432,Bombus huntii,-105.848783,40.319641
3032060211,Bombus balteatus,-107.461745,38.0712
3031878649,Bombus huntii,-105.027642,36.898517
3031672710,Bombus griseocollis,-103.78523,42.430457
3031652521,Bombus fervidus,-105.2815,39.9992
3031645941,Bombus pensylvanicus,-105.253699,38.43446
3031641872,Bombus griseocollis,-105.897195,35.687088
3031615516,Bombus nevadensis,-105.2815,39.9992
3031607968,Bombus griseocollis,-104.993151,39.237743
3018147324,Bombus fervidus,-104.947056,39.749569
3018129325,Bombus occidentalis,-105.276528,40.158596
3018115561,Bombus huntii,-104.77572,38.955933
3018107322,Bombus griseocollis,-105.310102,40.013926
3018106356,Bombus fervidus,-108.556706,39.118729
3018104329,Bombus griseocollis,-104.948403,39.749919
3018087354,Bombus griseocollis,-105.07514,40.570708
3018076359,Bombus mixtus,-106.319733,38.496932
3018065330,Bombus californicus,-106.963295,38.928455
3018029320,Bombus griseocollis,-105.176798,40.967056
3018022336,Bombus occidentalis,-105.294482,40.131152
3018015364,Bombus pensylvanicus,-106.763183,34.768362
3018011348,Bombus huntii,-105.420407,39.843507
3018006768,Bombus griseocollis,-104.908342,39.706028
3018004497,Bombus pensylvanicus,-104.904023,39.826419
3018001920,Bombus centralis,-105.704465,35.777671
3017990509,Bombus pensylvanicus,-109.467777,38.514903
3017979499,Bombus fervidus,-104.850957,39.691251
3017972327,Bombus huntii,-105.257195,39.92721
3017970365,Bombus insularis,-105.257195,39.92721
3017960351,Bombus griseocollis,-104.908204,39.685089
3017960339,Bombus pensylvanicus,-106.625695,35.193358
3017955324,Bombus griseocollis,-105.268176,39.921698
3017944919,Bombus insularis,-106.133705,40.527173
3017940351,Bombus pensylvanicus,-108.561205,39.055223
3014025522,Bombus rufocinctus,-105.248124,36.790208
3014012477,Bombus huntii,-104.891835,39.424292
3013944366,Bombus huntii,-107.979082,38.490683
3013940363,Bombus huntii,-106.911535,35.986998
3013930495,Bombus griseocollis,-108.148916,38.745013
3013919496,Bombus bifarius,-105.605061,40.342502
3013914443,Bombus nevadensis,-105.292906,36.347655
3013905496,Bombus pensylvanicus,-106.716403,35.110162
3013886466,Bombus centralis,-106.452641,35.226486
3008572445,Bombus pensylvanicus,-104.700263,38.914128
3008567456,Bombus fervidus,-104.965294,39.701266
3008555428,Bombus fervidus,-104.96887,39.753605
3008547461,Bombus pensylvanicus,-103.113085,36.220766
3008545456,Bombus pensylvanicus,-103.001984,36.332458
3008542454,Bombus fervidus,-104.985335,39.873219
3008535466,Bombus pensylvanicus,-106.609852,35.061305
3008522437,Bombus pensylvanicus,-106.689812,34.999997
3008510439,Bombus pensylvanicus,-103.021217,36.392612
3008484449,Bombus pensylvanicus,-106.571808,35.148425
3008443428,Bombus pensylvanicus,-106.038536,35.598205
3008438454,Bombus pensylvanicus,-106.064247,35.617008
3008434460,Bombus pensylvanicus,-105.985297,35.645925
3008429404,Bombus fervidus,-104.970072,39.595157
3008407344,Bombus pensylvanicus,-106.3469,35.164372
3008401344,Bombus occidentalis,-105.907936,35.6237
3008393308,Bombus mixtus,-105.527658,36.127078
3008390470,Bombus pensylvanicus,-106.717809,35.094938
3008389466,Bombus pensylvanicus,-103.618023,41.701942
3008386446,Bombus pensylvanicus,-106.473166,35.333874
2994529255,Bombus fervidus,-106.651137,35.084491
2994527688,Bombus fervidus,-106.374191,35.033659
2994524989,Bombus fervidus,-106.374191,35.033659
2994524778,Bombus fervidus,-105.937799,35.686975
2994523534,Bombus fervidus,-106.374191,35.033659
2992723398,Bombus griseocollis,-105.291856,40.012992
2992676438,Bombus griseocollis,-105.019028,39.77325
2992659980,Bombus huntii,-104.769732,38.837107
2992659465,Bombus griseocollis,-104.967504,39.701029
2992657444,Bombus insularis,-105.231808,39.931691
2988606541,Bombus griseocollis,-105.13929,40.168516
2988605577,Bombus griseocollis,-105.115458,39.995464
2988579622,Bombus griseocollis,-104.89588,38.862657
2988576579,Bombus fervidus,-105.025505,39.723508
2988534589,Bombus griseocollis,-105.025505,39.723508
2988512578,Bombus rufocinctus,-106.831645,39.11627
2988364489,Bombus griseocollis,-105.055939,39.742333
2988353567,Bombus insularis,-105.480622,40.343405
2988311570,Bombus griseocollis,-105.006896,39.929862
2988274611,Bombus griseocollis,-104.895822,38.862451
2984525390,Bombus insularis,-106.987335,38.958832
2984439402,Bombus fervidus,-105.027212,39.721839
2984367446,Bombus insularis,-106.986266,38.954253
2980973507,Bombus sylvicola,-105.643809,39.588064
2980970436,Bombus pensylvanicus,-105.203758,39.782047
2980949076,Bombus rufocinctus,-105.337603,40.059146
2980776829,Bombus pensylvanicus,-106.608636,35.094709
2963958930,Bombus fervidus,-105.110066,39.14935
2963770941,Bombus nevadensis,-105.284995,39.820282
2901695113,Bombus mixtus,-105.582535,40.084629
2901552454,Bombus huntii,-104.820246,41.141016
2901509153,Bombus griseocollis,-105.275844,40.024854
2898477472,Bombus pensylvanicus,-106.592698,35.138724
2898422475,Bombus pensylvanicus,-104.837865,39.835969
2898278260,Bombus nevadensis,-104.500541,37.169463
2898265136,Bombus pensylvanicus,-103.151304,36.315043
2883181458,Bombus huntii,-108.734308,42.83615
2883181323,Bombus huntii,-105.307491,40.001653
2883180328,Bombus huntii,-104.740138,39.579031
2883176406,Bombus centralis,-105.408266,40.126843
2883169383,Bombus huntii,-105.953478,39.391874
2883164459,Bombus huntii,-104.961113,39.732158
2883163425,Bombus melanopygus,-106.074177,40.350876
2883160389,Bombus huntii,-105.214015,39.722335
2883160364,Bombus huntii,-105.055161,39.743042
2883159374,Bombus huntii,-105.668675,37.930283
2883159372,Bombus huntii,-105.141056,39.965767
2883158457,Bombus huntii,-104.960656,39.697362
2883155431,Bombus griseocollis,-105.118562,39.992634
2883155315,Bombus huntii,-105.221879,39.776785
2883153433,Bombus huntii,-107.88031,37.280529
2883150397,Bombus huntii,-103.798156,41.754308
2883149450,Bombus bifarius,-106.30641,38.891239
2883149400,Bombus bifarius,-104.930479,39.126548
2883137388,Bombus huntii,-104.438538,36.998958
2883135377,Bombus fervidus,-105.098606,39.549216
2883127631,Bombus pensylvanicus,-105.104143,39.839282
2883125383,Bombus huntii,-105.252663,39.949345
2883121332,Bombus centralis,-105.611238,40.084038
2883119371,Bombus huntii,-104.811659,38.839053
2883117379,Bombus huntii,-106.431028,35.824902
2883115437,Bombus pensylvanicus,-105.128538,40.193921
2883110366,Bombus huntii,-105.096778,40.587455
2883102430,Bombus huntii,-104.963088,39.732312
2883099460,Bombus huntii,-105.943875,35.669529
2883091354,Bombus huntii,-105.153345,40.38913
2883091329,Bombus huntii,-105.0354,40.976696
2883091311,Bombus huntii,-105.219116,39.776622
2883090449,Bombus fervidus,-104.965347,39.701316
2883089493,Bombus fervidus,-104.769875,39.505428
2883089470,Bombus huntii,-104.886052,39.768285
2883078401,Bombus huntii,-106.802893,40.458871
2883078354,Bombus huntii,-105.123128,39.992712
2883069371,Bombus huntii,-104.767689,38.948211
2883067375,Bombus huntii,-105.586097,41.320767
2883066452,Bombus pensylvanicus,-104.94317,39.688288
2883057321,Bombus centralis,-105.283003,39.947503
2883056424,Bombus huntii,-107.854115,37.358504
2883056378,Bombus huntii,-104.974199,39.662916
2883048375,Bombus huntii,-104.689692,41.126317
2883045329,Bombus huntii,-104.859286,38.794459
2883041472,Bombus pensylvanicus,-105.101984,39.54701
2883023368,Bombus huntii,-105.055437,40.501401
2883020446,Bombus bifarius,-106.171333,39.613413
2883013512,Bombus fervidus,-104.988586,39.739345
2883006384,Bombus huntii,-106.435753,35.209228
2883006353,Bombus huntii,-104.905798,39.682213
2883002374,Bombus huntii,-107.113595,37.282339
2883001439,Bombus huntii,-104.895423,39.788509
2883001372,Bombus huntii,-105.069258,39.869725
2883001328,Bombus huntii,-104.90819,39.685029
2883000375,Bombus huntii,-105.067756,40.577769
2882990465,Bombus pensylvanicus,-104.962508,39.731808
2882986326,Bombus huntii,-105.286103,39.99952
2882983391,Bombus huntii,-106.386963,37.67387
2882982385,Bombus huntii,-106.920356,38.547709
2882981379,Bombus huntii,-104.863388,38.951822
2882976326,Bombus huntii,-105.093197,39.798097
2882975312,Bombus huntii,-105.290474,40.082754
2882970449,Bombus pensylvanicus,-105.050199,39.624331
2882970370,Bombus huntii,-103.602148,41.695203
2882968461,Bombus griseocollis,-105.010876,39.821237
2882968374,Bombus huntii,-104.689592,39.392497
2882966375,Bombus huntii,-105.930582,35.6576
2882960396,Bombus huntii,-105.52928,40.370403
2882957384,Bombus huntii,-105.613514,36.355753
2882955383,Bombus huntii,-104.83288,38.729155
2882953461,Bombus huntii,-105.945015,35.67385
2882953330,Bombus huntii,-105.144267,40.051518
2882948315,Bombus huntii,-105.478947,40.337804
2882945370,Bombus huntii,-104.905759,39.682187
2882944419,Bombus bifarius,-105.408266,40.126843
2882944330,Bombus huntii,-104.786456,40.420008
2882942514,Bombus fervidus,-105.034859,39.905847
2882942328,Bombus huntii,-108.489428,37.168641
2882939390,Bombus huntii,-104.688486,41.126831
2882936439,Bombus huntii,-105.064522,40.556478
2882929324,Bombus huntii,-104.958946,40.128075
2874041316,Bombus griseocollis,-103.483483,41.918984
2874033100,Bombus huntii,-104.956409,39.575743
2873970262,Bombus pensylvanicus,-108.193405,36.732013
2873964484,Bombus pensylvanicus,-104.841107,39.812648
2873957466,Bombus pensylvanicus,-106.497501,35.123164
2873936586,Bombus pensylvanicus,-106.499267,35.124847
2873933486,Bombus pensylvanicus,-106.653137,35.087222
2873921513,Bombus griseocollis,-105.075238,40.57079
2873896144,Bombus griseocollis,-103.673087,41.716585
2873880482,Bombus pensylvanicus,-106.557293,35.170424
2873876892,Bombus griseocollis,-108.150137,38.744987
2873866545,Bombus pensylvanicus,-106.677978,35.20597
2873863963,Bombus huntii,-104.964775,39.574895
2873815941,Bombus pensylvanicus,-108.193445,36.732003
2873810606,Bombus pensylvanicus,-103.670048,41.713106
2873775379,Bombus pensylvanicus,-106.763092,34.76823
2873768572,Bombus pensylvanicus,-106.67206,35.080771
2873764533,Bombus griseocollis,-104.779719,39.925792
2873763435,Bombus pensylvanicus,-106.522694,35.136843
2873756563,Bombus griseocollis,-103.670048,41.713106
2873751485,Bombus griseocollis,-103.579604,41.70013
2873718406,Bombus pensylvanicus,-106.497495,35.123228
2871866454,Bombus flavifrons,-105.358,40.0925
2871866433,Bombus flavifrons,-105.358,40.0925
2871866378,Bombus flavifrons,-105.358,40.0925
2871866374,Bombus flavifrons,-105.358,40.0925
2871866348,Bombus flavifrons,-105.358,40.0925
2871866334,Bombus flavifrons,-105.358,40.0925
2871866314,Bombus flavifrons,-105.644,39.6891
2871865467,Bombus flavifrons,-105.358,40.0925
2871865460,Bombus flavifrons,-105.644,39.6891
2871865439,Bombus flavifrons,-105.358,40.0925
2871865408,Bombus flavifrons,-105.358,40.0925
2871865406,Bombus flavifrons,-105.644,39.6891
2871865393,Bombus flavifrons,-105.358,40.0925
2871865381,Bombus flavifrons,-105.358,40.0925
2871865333,Bombus flavifrons,-105.358,40.0925
2871865308,Bombus flavifrons,-105.358,40.0925
2871864468,Bombus flavifrons,-105.644,39.6891
2871864466,Bombus flavifrons,-105.358,40.0925
2871864462,Bombus flavifrons,-105.358,40.0925
2871864449,Bombus flavifrons,-105.358,40.0925
2871864430,Bombus flavifrons,-105.358,40.0925
2871864379,Bombus flavifrons,-105.358,40.0925
2871864372,Bombus flavifrons,-105.358,40.0925
2871864366,Bombus flavifrons,-105.358,40.0925
2871864353,Bombus flavifrons,-105.358,40.0925
2871864328,Bombus flavifrons,-105.358,40.0925
2871864318,Bombus flavifrons,-105.358,40.0925
2871863473,Bombus flavifrons,-105.358,40.0925
2871863456,Bombus flavifrons,-105.358,40.0925
2871863454,Bombus flavifrons,-105.358,40.0925
2871863410,Bombus flavifrons,-105.644,39.6891
2871863390,Bombus flavifrons,-105.358,40.0925
2871863332,Bombus flavifrons,-105.358,40.0925
2871862451,Bombus flavifrons,-105.358,40.0925
2871862449,Bombus flavifrons,-105.358,40.0925
2871862445,Bombus flavifrons,-105.358,40.0925
2871862395,Bombus flavifrons,-105.358,40.0925
2871862374,Bombus flavifrons,-105.358,40.0925
2871862358,Bombus flavifrons,-105.644,39.6891
2871862326,Bombus flavifrons,-105.644,39.6891
2871861429,Bombus flavifrons,-105.644,39.6891
2871861422,Bombus flavifrons,-105.358,40.0925
2871861399,Bombus flavifrons,-105.358,40.0925
2871861378,Bombus flavifrons,-105.358,40.0925
2871861357,Bombus flavifrons,-105.358,40.0925
2871860495,Bombus flavifrons,-105.358,40.0925
2871860490,Bombus flavifrons,-105.644,39.6891
2871860455,Bombus flavifrons,-105.358,40.0925
2871860436,Bombus flavifrons,-105.358,40.0925
2871860407,Bombus flavifrons,-105.358,40.0925
2871860404,Bombus flavifrons,-105.358,40.0925
2871860380,Bombus flavifrons,-105.358,40.0925
2871860377,Bombus flavifrons,-105.644,39.6891
2871860345,Bombus flavifrons,-105.358,40.0925
2871860333,Bombus flavifrons,-105.644,39.6891
2871859458,Bombus flavifrons,-105.644,39.6891
2871859422,Bombus flavifrons,-105.358,40.0925
2871859404,Bombus flavifrons,-105.644,39.6891
2871859402,Bombus flavifrons,-105.358,40.0925
2871859353,Bombus flavifrons,-105.358,40.0925
2871859319,Bombus flavifrons,-105.358,40.0925
2871859315,Bombus flavifrons,-105.358,40.0925
2871858460,Bombus flavifrons,-105.358,40.0925
2871858459,Bombus flavifrons,-105.358,40.0925
2871858450,Bombus flavifrons,-105.358,40.0925
2871858425,Bombus flavifrons,-105.358,40.0925
2871858403,Bombus flavifrons,-105.358,40.0925
2871858399,Bombus flavifrons,-105.358,40.0925
2871858359,Bombus flavifrons,-105.358,40.0925
2871858355,Bombus flavifrons,-105.358,40.0925
2871858320,Bombus flavifrons,-105.717,39.1193
2871858310,Bombus flavifrons,-105.358,40.0925
2871857504,Bombus flavifrons,-105.358,40.0925
2871857483,Bombus flavifrons,-105.358,40.0925
2871857465,Bombus flavifrons,-105.358,40.0925
2871857462,Bombus flavifrons,-105.644,39.6891
2871857449,Bombus flavifrons,-105.358,40.0925
2871857396,Bombus flavifrons,-105.358,40.0925
2871857375,Bombus flavifrons,-105.358,40.0925
2871857371,Bombus flavifrons,-105.358,40.0925
2871857362,Bombus flavifrons,-105.358,40.0925
2871856442,Bombus flavifrons,-105.358,40.0925
2871856429,Bombus flavifrons,-105.358,40.0925
2871856414,Bombus flavifrons,-105.358,40.0925
2871856406,Bombus flavifrons,-105.358,40.0925
2871856398,Bombus flavifrons,-105.358,40.0925
2871856392,Bombus flavifrons,-105.644,39.6891
2871856387,Bombus flavifrons,-105.358,40.0925
2871856354,Bombus flavifrons,-105.358,40.0925
2871856345,Bombus flavifrons,-105.358,40.0925
2871856318,Bombus flavifrons,-105.358,40.0925
2871856310,Bombus flavifrons,-105.644,39.6891
2871855494,Bombus flavifrons,-105.644,39.6891
2871855475,Bombus flavifrons,-105.358,40.0925
2871855467,Bombus flavifrons,-105.358,40.0925
2871855463,Bombus flavifrons,-105.358,40.0925
2871855385,Bombus flavifrons,-105.358,40.0925
2871855346,Bombus flavifrons,-105.358,40.0925
2871855344,Bombus flavifrons,-105.644,39.6891
2871855341,Bombus flavifrons,-105.358,40.0925
2871854471,Bombus flavifrons,-105.358,40.0925
2871854426,Bombus flavifrons,-105.644,39.6891
2871854419,Bombus flavifrons,-105.358,40.0925
2871854418,Bombus flavifrons,-105.644,39.6891
2871854409,Bombus flavifrons,-105.358,40.0925
2871854407,Bombus flavifrons,-105.358,40.0925
2871854387,Bombus flavifrons,-105.644,39.6891
2871854379,Bombus flavifrons,-105.358,40.0925
2871854377,Bombus flavifrons,-105.358,40.0925
2871854347,Bombus flavifrons,-105.358,40.0925
2871854333,Bombus flavifrons,-105.358,40.0925
2871854329,Bombus flavifrons,-105.358,40.0925
2871854309,Bombus flavifrons,-105.644,39.6891
2871853461,Bombus flavifrons,-105.358,40.0925
2871853453,Bombus flavifrons,-105.358,40.0925
2871853414,Bombus flavifrons,-105.358,40.0925
2871853376,Bombus flavifrons,-105.358,40.0925
2871853357,Bombus flavifrons,-105.358,40.0925
2871853334,Bombus flavifrons,-105.358,40.0925
2871853310,Bombus flavifrons,-105.358,40.0925
2871852479,Bombus flavifrons,-105.358,40.0925
2871852476,Bombus flavifrons,-105.358,40.0925
2871852454,Bombus flavifrons,-105.358,40.0925
2871852448,Bombus flavifrons,-105.358,40.0925
2871852440,Bombus flavifrons,-105.358,40.0925
2871852438,Bombus flavifrons,-105.358,40.0925
2871852432,Bombus flavifrons,-105.358,40.0925
2871852422,Bombus flavifrons,-105.358,40.0925
2871852392,Bombus flavifrons,-105.644,39.6891
2871852358,Bombus flavifrons,-105.358,40.0925
2871851469,Bombus flavifrons,-105.358,40.0925
2871851452,Bombus flavifrons,-105.358,40.0925
2871851449,Bombus flavifrons,-105.358,40.0925
